2019-01-22 12:32:14,282 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-dependencies-parent/1.3.1.BUILD-SNAPSHOT/spring-cloud-dependencies-parent-1.3.1.BUILD-20170321.165201-1.pom
2019-01-22 12:32:14,626 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/1.2.7.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:14,940 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/1.2.7.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:15,385 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/1.2.7.BUILD-SNAPSHOT/spring-cloud-sleuth-dependencies-1.2.7.BUILD-20180720.115856-1671.pom
2019-01-22 12:32:15,789 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-sleuth-dependencies/1.2.7.BUILD-SNAPSHOT/spring-cloud-sleuth-dependencies-1.2.7.BUILD-20180720.115856-1671.pom
2019-01-22 12:32:16,081 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/1.0.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:16,366 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/1.0.3.BUILD-SNAPSHOT/maven-metadata.xml
2019-01-22 12:32:16,645 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/1.0.3.BUILD-SNAPSHOT/spring-cloud-vault-dependencies-1.0.3.BUILD-20190122.063949-4212.pom
2019-01-22 12:32:17,195 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-vault-dependencies/1.0.3.BUILD-SNAPSHOT/spring-cloud-vault-dependencies-1.0.3.BUILD-20190122.063949-4212.pom
2019-01-22 12:32:17,509 [Worker-7: Importing Maven projects] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/snapshot/org/springframework/cloud/spring-cloud-zookeeper-dependencies/1.1.4.BUILD-SNAPSHOT/maven-metadata.xml
